film_ref	tfidf_cluster
(filmRef)5051	7
(filmRef)5052	18
(filmRef)5053	1
(filmRef)5054	7
(filmRef)5055	7
(filmRef)5056	18
(filmRef)5057	11
(filmRef)5060	1
(filmRef)5061	19
(filmRef)5062	11
(filmRef)5063	11
(filmRef)5064	11
(filmRef)5065	11
(filmRef)5066	11
(filmRef)5067	13
(filmRef)5068	18
(filmRef)5069	18
(filmRef)5070	13
(filmRef)5071	6
(filmRef)5072	11
(filmRef)5073	14
(filmRef)5074	18
(filmRef)5075	14
(filmRef)5076	2
(filmRef)5077	1
(filmRef)5078	1
(filmRef)5079	1
(filmRef)5080	6
(filmRef)5085	6
(filmRef)5086	1
(filmRef)5087	13
(filmRef)5088	13
(filmRef)5089	13
(filmRef)5090	13
(filmRef)5091	18
(filmRef)5092	18
(filmRef)5093	10
(filmRef)5094	11
(filmRef)5095	3
(filmRef)5096	14
(filmRef)5097	3
(filmRef)5098	1
(filmRef)5099	10
(filmRef)5101	13
(filmRef)5102	10
(filmRef)5103	10
(filmRef)5104	10
(filmRef)5106	10
(filmRef)5107	10
(filmRef)5108	10
(filmRef)5111	10
(filmRef)5112	11
(filmRef)5113	1
(filmRef)5114	1
(filmRef)5115	13
(filmRef)5116	13
(filmRef)5117	13
(filmRef)5118	13
(filmRef)5119	1
(filmRef)5120	1
(filmRef)5121	11
(filmRef)5122	1
(filmRef)5123	1
(filmRef)5124	1
(filmRef)5125	1
(filmRef)5126	1
(filmRef)5127	1
(filmRef)5128	13
(filmRef)5129	1
(filmRef)5130	13
(filmRef)5131	1
(filmRef)5132	1
(filmRef)5133	14
(filmRef)5134	1
(filmRef)5136	1
(filmRef)5137	1
(filmRef)5138	1
(filmRef)5139	13
(filmRef)5140	13
(filmRef)5141	13
(filmRef)5142	13
(filmRef)5143	1
(filmRef)5144	13
(filmRef)5145	13
(filmRef)5147	13
(filmRef)5148	13
(filmRef)5149	13
(filmRef)5150	13
(filmRef)5151	1
(filmRef)5152	13
(filmRef)5153	18
(filmRef)5154	1
(filmRef)5155	10
(filmRef)5156	10
(filmRef)5157	1
(filmRef)5158	1
(filmRef)5159	18
(filmRef)5160	1
(filmRef)5161	1
(filmRef)5162	1
(filmRef)5163	1
(filmRef)5164	1
(filmRef)5165	13
(filmRef)5166	18
(filmRef)5167	1
(filmRef)5168	1
(filmRef)5169	1
(filmRef)5170	1
(filmRef)5171	1
(filmRef)5172	1
(filmRef)5173	13
(filmRef)5174	1
(filmRef)5175	1
(filmRef)5176	1
(filmRef)5177	1
(filmRef)5178	18
(filmRef)5179	1
(filmRef)5180	18
(filmRef)5181	1
(filmRef)5182	13
(filmRef)5183	1
(filmRef)5184	1
(filmRef)5185	18
(filmRef)5187	1
(filmRef)5188	18
(filmRef)5189	1
(filmRef)5190	1
(filmRef)5192	1
(filmRef)5193	14
(filmRef)5194	1
(filmRef)5195	1
(filmRef)5196	18
(filmRef)5197	1
(filmRef)5198	1
(filmRef)5199	1
(filmRef)5200	18
(filmRef)5201	1
(filmRef)5202	1
(filmRef)5203	1
(filmRef)5204	1
(filmRef)5205	1
(filmRef)5206	18
(filmRef)5207	2
(filmRef)5208	1
(filmRef)5209	1
(filmRef)5210	1
(filmRef)5211	1
(filmRef)5212	1
(filmRef)5213	1
(filmRef)5214	1
(filmRef)5215	1
(filmRef)5216	13
(filmRef)5217	2
(filmRef)5218	1
(filmRef)5219	1
(filmRef)5220	1
(filmRef)5221	18
(filmRef)5222	1
(filmRef)5223	1
(filmRef)5224	2
(filmRef)5225	1
(filmRef)5226	1
(filmRef)5227	1
(filmRef)5228	13
(filmRef)5229	13
(filmRef)5230	1
(filmRef)5231	13
(filmRef)5234	18
(filmRef)5236	18
(filmRef)5237	2
(filmRef)5238	1
(filmRef)5239	1
(filmRef)5241	18
(filmRef)5242	1
(filmRef)5245	1
(filmRef)5248	1
(filmRef)5250	18
(filmRef)5251	18
(filmRef)5252	18
(filmRef)5253	1
(filmRef)5255	18
(filmRef)5259	18
(filmRef)5260	6
(filmRef)5261	18
(filmRef)5262	18
(filmRef)5263	18
(filmRef)5266	1
(filmRef)5269	18
(filmRef)5270	18
(filmRef)5271	18
(filmRef)5272	1
(filmRef)5274	18
(filmRef)5276	18
(filmRef)5278	18
(filmRef)5279	18
(filmRef)5280	14
(filmRef)5282	2
(filmRef)5283	10
(filmRef)5284	14
(filmRef)5285	1
(filmRef)5287	13
(filmRef)5288	13
(filmRef)5289	1
(filmRef)5290	10
(filmRef)5291	10
(filmRef)5292	11
(filmRef)5293	13
(filmRef)5294	10
(filmRef)5295	6
(filmRef)5296	13
(filmRef)5298	1
(filmRef)5299	1
(filmRef)5300	1
(filmRef)5301	1
(filmRef)5303	2
(filmRef)5304	6
(filmRef)5305	1
(filmRef)5306	1
(filmRef)5308	7
(filmRef)5309	1
(filmRef)5310	2
(filmRef)5311	1
(filmRef)5314	1
(filmRef)5315	13
(filmRef)5316	1
(filmRef)5317	1
(filmRef)5318	3
(filmRef)5319	7
(filmRef)5320	18
(filmRef)5321	10
(filmRef)5322	13
(filmRef)5323	1
(filmRef)5324	1
(filmRef)5325	13
(filmRef)5327	7
(filmRef)5328	7
(filmRef)5329	11
(filmRef)5330	13
(filmRef)5331	1
(filmRef)5332	6
(filmRef)5333	6
(filmRef)5334	6
(filmRef)5335	1
(filmRef)5336	1
(filmRef)5337	6
(filmRef)5338	14
(filmRef)5339	10
(filmRef)5340	14
(filmRef)5341	3
(filmRef)5342	6
(filmRef)5343	1
(filmRef)5344	1
(filmRef)5345	13
(filmRef)5346	2
(filmRef)5347	10
(filmRef)5348	13
(filmRef)5349	6
(filmRef)5350	18
(filmRef)5351	18
(filmRef)5352	3
(filmRef)5353	14
(filmRef)5354	6
(filmRef)5355	6
(filmRef)5356	18
(filmRef)5357	6
(filmRef)5358	1
(filmRef)5359	3
(filmRef)5360	1
(filmRef)5361	1
(filmRef)5362	1
(filmRef)5363	1
(filmRef)5364	11
(filmRef)5365	13
(filmRef)5366	1
(filmRef)5367	1
(filmRef)5368	1
(filmRef)5369	1
(filmRef)5370	1
(filmRef)5371	1
(filmRef)5372	1
(filmRef)5373	13
(filmRef)5374	13
(filmRef)5376	13
(filmRef)5377	18
(filmRef)5378	18
(filmRef)5379	6
(filmRef)5380	1
(filmRef)5381	2
(filmRef)5382	1
(filmRef)5383	14
(filmRef)5384	13
(filmRef)5385	1
(filmRef)5386	13
(filmRef)5387	1
(filmRef)5388	18
(filmRef)5389	7
(filmRef)5390	1
(filmRef)5391	1
(filmRef)5392	1
(filmRef)5393	1
(filmRef)5394	1
(filmRef)5395	14
(filmRef)5396	1
(filmRef)5397	1
(filmRef)5398	1
(filmRef)5399	1
(filmRef)5400	11
(filmRef)5401	11
(filmRef)5402	1
(filmRef)5403	1
(filmRef)5404	1
(filmRef)5405	1
(filmRef)5406	13
(filmRef)5407	1
(filmRef)5408	1
(filmRef)5409	13
(filmRef)5410	13
(filmRef)5411	1
(filmRef)5412	1
(filmRef)5413	13
(filmRef)5414	1
(filmRef)5415	6
(filmRef)5416	18
(filmRef)5417	1
(filmRef)5418	1
(filmRef)5419	14
(filmRef)5420	1
(filmRef)5421	1
(filmRef)5422	14
(filmRef)5423	1
(filmRef)5424	7
(filmRef)5426	13
(filmRef)5427	13
(filmRef)5428	13
(filmRef)5429	1
(filmRef)5430	6
(filmRef)5431	14
(filmRef)5432	18
(filmRef)5433	2
(filmRef)5434	13
(filmRef)5435	14
(filmRef)5436	1
(filmRef)5437	1
(filmRef)5438	1
(filmRef)5439	1
(filmRef)5440	1
(filmRef)5441	1
(filmRef)5442	1
(filmRef)5443	1
(filmRef)5444	1
(filmRef)5445	1
(filmRef)5446	1
(filmRef)5447	10
(filmRef)5448	18
(filmRef)5449	7
(filmRef)5451	6
(filmRef)5452	14
(filmRef)5453	1
(filmRef)5454	1
(filmRef)5455	2
(filmRef)5456	1
(filmRef)5457	1
(filmRef)5458	1
(filmRef)5459	1
(filmRef)5460	1
(filmRef)5461	1
(filmRef)5463	13
(filmRef)5464	1
(filmRef)5465	1
(filmRef)5467	1
(filmRef)5469	11
(filmRef)5470	18
(filmRef)5471	6
(filmRef)5472	7
(filmRef)5473	10
(filmRef)5474	14
(filmRef)5475	1
(filmRef)5476	1
(filmRef)5477	1
(filmRef)5478	1
(filmRef)5479	1
(filmRef)5480	1
(filmRef)5481	1
(filmRef)5482	11
(filmRef)5483	1
(filmRef)5484	1
(filmRef)5485	13
(filmRef)5486	13
(filmRef)5487	18
(filmRef)5488	1
(filmRef)5489	14
(filmRef)5491	2
(filmRef)5492	1
(filmRef)5493	1
(filmRef)5494	1
(filmRef)5495	1
(filmRef)5496	1
(filmRef)5497	1
(filmRef)5498	19
(filmRef)5499	1
(filmRef)5500	1
(filmRef)5501	1
(filmRef)5502	1
(filmRef)5503	1
(filmRef)5504	1
(filmRef)5505	1
(filmRef)5506	1
(filmRef)5507	1
(filmRef)5508	14
(filmRef)5509	1
(filmRef)5510	1
(filmRef)5511	1
(filmRef)5512	1
(filmRef)5513	1
(filmRef)5514	6
(filmRef)5515	1
(filmRef)5516	1
(filmRef)5517	14
(filmRef)5518	18
(filmRef)5519	14
(filmRef)5520	2
(filmRef)5521	1
(filmRef)5522	1
(filmRef)5524	13
(filmRef)5525	14
(filmRef)5526	1
(filmRef)5528	1
(filmRef)5529	10
(filmRef)5530	13
(filmRef)5531	14
(filmRef)5533	14
(filmRef)5534	14
(filmRef)5535	10
(filmRef)5536	10
(filmRef)5537	13
(filmRef)5538	10
(filmRef)5540	1
(filmRef)5541	10
(filmRef)5542	1
(filmRef)5543	11
(filmRef)5544	14
(filmRef)5546	14
(filmRef)5547	11
(filmRef)5548	2
(filmRef)5549	11
(filmRef)5550	14
(filmRef)5551	11
(filmRef)5552	1
(filmRef)5554	11
(filmRef)5555	1
(filmRef)5556	11
(filmRef)5557	10
(filmRef)5559	7
(filmRef)5560	6
(filmRef)5561	1
(filmRef)5562	10
(filmRef)5563	10
(filmRef)5564	10
(filmRef)5565	18
(filmRef)5566	10
(filmRef)5567	13
(filmRef)5568	7
(filmRef)5569	1
(filmRef)5570	1
(filmRef)5571	1
(filmRef)5572	13
(filmRef)5573	14
(filmRef)5574	11
(filmRef)5576	10
(filmRef)5577	1
(filmRef)5578	11
(filmRef)5579	1
(filmRef)5580	10
(filmRef)5581	1
(filmRef)5582	1
(filmRef)5583	1
(filmRef)5584	1
(filmRef)5585	14
(filmRef)5586	13
(filmRef)5587	13
(filmRef)5588	13
(filmRef)5589	13
(filmRef)5590	13
(filmRef)5591	10
(filmRef)5592	11
(filmRef)5594	18
(filmRef)5595	13
(filmRef)5596	18
(filmRef)5598	11
(filmRef)5599	11
(filmRef)5600	13
(filmRef)5601	10
(filmRef)5602	14
(filmRef)5603	10
(filmRef)5604	3
(filmRef)5605	11
(filmRef)5606	10
(filmRef)5607	10
(filmRef)5608	11
(filmRef)5609	3
(filmRef)5610	11
(filmRef)5611	11
(filmRef)5612	11
(filmRef)5613	11
(filmRef)5614	10
(filmRef)5615	3
(filmRef)5616	2
(filmRef)5618	14
(filmRef)5619	1
(filmRef)5620	10
(filmRef)5621	11
(filmRef)5622	2
(filmRef)5623	2
(filmRef)5624	18
(filmRef)5625	3
(filmRef)5626	11
(filmRef)5627	2
(filmRef)5628	13
(filmRef)5629	13
(filmRef)5630	10
(filmRef)5631	1
(filmRef)5632	7
(filmRef)5633	3
(filmRef)5634	10
(filmRef)5635	10
(filmRef)5636	10
(filmRef)5637	11
(filmRef)5638	10
(filmRef)5639	3
(filmRef)5640	2
(filmRef)5641	11
(filmRef)5642	1
(filmRef)5643	10
(filmRef)5645	14
(filmRef)5647	10
(filmRef)5649	14
(filmRef)5650	7
(filmRef)5651	14
(filmRef)5652	3
(filmRef)5653	14
(filmRef)5654	13
(filmRef)5655	7
(filmRef)5656	7
(filmRef)5657	7
(filmRef)5658	7
(filmRef)5659	7
(filmRef)5660	7
(filmRef)5661	2
(filmRef)5662	13
(filmRef)5663	13
(filmRef)5664	13
(filmRef)5665	13
(filmRef)5666	13
(filmRef)5667	3
(filmRef)5668	14
(filmRef)5669	3
(filmRef)5671	6
(filmRef)5672	11
(filmRef)5673	1
(filmRef)5674	11
(filmRef)5675	13
(filmRef)5676	13
(filmRef)5677	13
(filmRef)5678	13
(filmRef)5679	13
(filmRef)5680	13
(filmRef)5681	13
(filmRef)5682	13
(filmRef)5683	13
(filmRef)5684	13
(filmRef)5685	13
(filmRef)5686	14
(filmRef)5687	13
(filmRef)5688	13
(filmRef)5689	13
(filmRef)5690	6
(filmRef)5691	13
(filmRef)5692	13
(filmRef)5693	13
(filmRef)5694	13
(filmRef)5695	13
(filmRef)5696	13
(filmRef)5697	13
(filmRef)5698	13
(filmRef)5699	13
(filmRef)5700	13
(filmRef)5701	13
(filmRef)5702	13
(filmRef)5703	13
(filmRef)5704	13
(filmRef)5705	13
(filmRef)5706	13
(filmRef)5707	13
(filmRef)5708	13
(filmRef)5709	13
(filmRef)5710	13
(filmRef)5711	10
(filmRef)5712	13
(filmRef)5713	13
(filmRef)5714	13
(filmRef)5715	13
(filmRef)5716	13
(filmRef)5717	13
(filmRef)5718	3
(filmRef)5719	13
(filmRef)5720	13
(filmRef)5721	13
(filmRef)5722	13
(filmRef)5723	13
(filmRef)5724	13
(filmRef)5725	13
(filmRef)5726	13
(filmRef)5727	3
(filmRef)5728	14
(filmRef)5729	19
(filmRef)5730	11
(filmRef)5732	19
(filmRef)5733	10
(filmRef)5734	10
(filmRef)5735	2
(filmRef)5736	14
(filmRef)5737	14
(filmRef)5738	10
(filmRef)5739	10
(filmRef)5740	7
(filmRef)5741	11
(filmRef)5742	13
(filmRef)5744	11
(filmRef)5745	2
(filmRef)5746	2
(filmRef)5747	14
(filmRef)5749	14
(filmRef)5752	14
(filmRef)5753	14
(filmRef)5754	6
(filmRef)5756	2
(filmRef)5757	14
(filmRef)5758	3
(filmRef)5759	6
(filmRef)5761	13
(filmRef)5762	11
(filmRef)5763	3
(filmRef)5764	14
(filmRef)5765	13
(filmRef)5766	10
(filmRef)5767	0
(filmRef)5768	14
(filmRef)5769	19
(filmRef)5770	14
(filmRef)5771	2
(filmRef)5772	3
(filmRef)5773	14
(filmRef)5774	14
(filmRef)5775	10
(filmRef)5777	10
(filmRef)5778	11
(filmRef)5779	11
(filmRef)5780	10
(filmRef)5781	11
(filmRef)5782	10
(filmRef)5783	1
(filmRef)5784	1
(filmRef)5785	10
(filmRef)5786	10
(filmRef)5787	11
(filmRef)5788	10
(filmRef)5789	11
(filmRef)5790	11
(filmRef)5791	10
(filmRef)5792	11
(filmRef)5793	14
(filmRef)5794	10
(filmRef)5795	10
(filmRef)5796	13
(filmRef)5797	10
(filmRef)5798	10
(filmRef)5799	1
(filmRef)5800	14
(filmRef)5801	13
(filmRef)5803	14
(filmRef)5804	10
(filmRef)5805	3
(filmRef)5806	3
(filmRef)5807	2
(filmRef)5809	11
(filmRef)5810	11
(filmRef)5811	6
(filmRef)5812	11
(filmRef)5814	11
(filmRef)5815	11
(filmRef)5816	11
(filmRef)5817	10
(filmRef)5818	10
(filmRef)5819	7
(filmRef)5820	11
(filmRef)5821	13
(filmRef)5822	13
(filmRef)5823	13
(filmRef)5824	13
(filmRef)5825	10
(filmRef)5826	13
(filmRef)5828	14
(filmRef)5829	14
(filmRef)5830	7
(filmRef)5831	3
(filmRef)5832	13
(filmRef)5833	3
(filmRef)5834	14
(filmRef)5835	13
(filmRef)5836	14
(filmRef)5837	13
(filmRef)5838	13
(filmRef)5839	13
(filmRef)5840	3
(filmRef)5841	11
(filmRef)5842	13
(filmRef)5843	14
(filmRef)5845	3
(filmRef)5846	3
(filmRef)5847	3
(filmRef)5848	3
(filmRef)5849	11
(filmRef)5850	10
(filmRef)5851	11
(filmRef)5852	11
(filmRef)5853	14
(filmRef)5854	14
(filmRef)5855	3
(filmRef)5856	13
(filmRef)5857	19
(filmRef)5858	3
(filmRef)5859	3
(filmRef)5860	11
(filmRef)5861	11
(filmRef)5862	3
(filmRef)5863	6
(filmRef)5864	11
(filmRef)5865	11
(filmRef)5866	14
(filmRef)5867	11
(filmRef)5868	14
(filmRef)5869	14
(filmRef)5870	14
(filmRef)5871	14
(filmRef)5872	14
(filmRef)5873	2
(filmRef)5874	10
(filmRef)5876	19
(filmRef)5877	3
(filmRef)5878	2
(filmRef)5879	2
(filmRef)5880	10
(filmRef)5882	2
(filmRef)5883	14
(filmRef)5884	11
(filmRef)5885	10
(filmRef)5886	10
(filmRef)5887	14
(filmRef)5888	11
(filmRef)5890	11
(filmRef)5893	14
(filmRef)5894	13
(filmRef)5895	1
(filmRef)5896	10
(filmRef)5897	14
(filmRef)5898	11
(filmRef)5899	10
(filmRef)5900	11
(filmRef)5902	13
(filmRef)5903	13
(filmRef)5904	7
(filmRef)5905	10
(filmRef)5906	11
(filmRef)5907	11
(filmRef)5908	11
(filmRef)5909	11
(filmRef)5910	11
(filmRef)5911	11
(filmRef)5912	10
(filmRef)5913	18
(filmRef)5914	13
(filmRef)5915	13
(filmRef)5916	11
(filmRef)5917	1
(filmRef)5918	13
(filmRef)5919	11
(filmRef)5920	13
(filmRef)5921	13
(filmRef)5922	13
(filmRef)5923	13
(filmRef)5924	10
(filmRef)5925	13
(filmRef)5926	18
(filmRef)5927	1
(filmRef)5928	13
(filmRef)5929	2
(filmRef)5930	6
(filmRef)5931	13
(filmRef)5932	1
(filmRef)5933	13
(filmRef)5934	1
(filmRef)5935	1
(filmRef)5936	14
(filmRef)5938	14
(filmRef)5939	18
(filmRef)5940	10
(filmRef)5941	13
(filmRef)5942	13
(filmRef)5944	1
(filmRef)5945	1
(filmRef)5947	1
(filmRef)5948	1
(filmRef)5949	1
(filmRef)5950	1
(filmRef)5952	19
(filmRef)5953	14
(filmRef)5954	14
(filmRef)5955	11
(filmRef)5956	10
(filmRef)5957	10
(filmRef)5958	10
(filmRef)5959	10
(filmRef)5960	10
(filmRef)5961	10
(filmRef)5962	11
(filmRef)5963	10
(filmRef)5964	11
(filmRef)5965	0
(filmRef)5966	0
(filmRef)5967	0
(filmRef)5968	0
(filmRef)5969	0
(filmRef)5970	10
(filmRef)5971	10
(filmRef)5972	2
(filmRef)5973	10
(filmRef)5974	10
(filmRef)5975	10
(filmRef)5976	14
(filmRef)5977	14
(filmRef)5978	14
(filmRef)5979	14
(filmRef)5980	14
(filmRef)5981	14
(filmRef)5982	14
(filmRef)5983	2
(filmRef)5984	14
(filmRef)5985	14
(filmRef)5986	7
(filmRef)5987	14
(filmRef)5988	18
(filmRef)5989	18
(filmRef)5990	14
(filmRef)5991	0
(filmRef)5994	14
(filmRef)5995	14
(filmRef)5996	14
(filmRef)5997	14
(filmRef)5998	14
(filmRef)5999	10
(filmRef)6000	3
(filmRef)6001	19
(filmRef)6002	14
(filmRef)6003	3
(filmRef)6004	10
(filmRef)6005	2
(filmRef)6006	10
(filmRef)6007	3
(filmRef)6008	3
(filmRef)6009	3
(filmRef)6010	2
(filmRef)6011	13
(filmRef)6012	13
(filmRef)6013	3
(filmRef)6014	10
(filmRef)6015	3
(filmRef)6016	10
(filmRef)6017	2
(filmRef)6018	2
(filmRef)6019	13
(filmRef)6020	13
(filmRef)6021	10
(filmRef)6022	10
(filmRef)6023	2
(filmRef)6024	10
(filmRef)6025	10
(filmRef)6026	6
(filmRef)6027	13
(filmRef)6028	14
(filmRef)6029	6
(filmRef)6030	14
(filmRef)6031	10
(filmRef)6032	13
(filmRef)6033	2
(filmRef)6034	10
(filmRef)6035	2
(filmRef)6036	2
(filmRef)6037	10
(filmRef)6038	10
(filmRef)6039	13
(filmRef)6040	14
(filmRef)6041	14
(filmRef)6042	13
(filmRef)6043	14
(filmRef)6044	18
(filmRef)6045	14
(filmRef)6046	14
(filmRef)6047	14
(filmRef)6048	14
(filmRef)6049	14
(filmRef)6050	13
(filmRef)6051	2
(filmRef)6052	10
(filmRef)6053	9
(filmRef)6054	2
(filmRef)6055	10
(filmRef)6056	2
(filmRef)6057	0
(filmRef)6058	11
(filmRef)6059	10
(filmRef)6060	2
(filmRef)6061	10
(filmRef)6062	3
(filmRef)6063	13
(filmRef)6064	2
(filmRef)6065	3
(filmRef)6066	14
(filmRef)6067	10
(filmRef)6068	10
(filmRef)6069	10
(filmRef)6070	3
(filmRef)6071	2
(filmRef)6072	13
(filmRef)6073	13
(filmRef)6074	13
(filmRef)6075	1
(filmRef)6076	2
(filmRef)6077	13
(filmRef)6078	13
(filmRef)6079	13
(filmRef)6080	18
(filmRef)6081	11
(filmRef)6082	13
(filmRef)6083	14
(filmRef)6084	18
(filmRef)6085	13
(filmRef)6086	14
(filmRef)6087	2
(filmRef)6088	18
(filmRef)6089	2
(filmRef)6090	13
(filmRef)6091	14
(filmRef)6092	18
(filmRef)6093	14
(filmRef)6094	3
(filmRef)6095	3
(filmRef)6096	11
(filmRef)6097	14
(filmRef)6098	14
(filmRef)6099	2
(filmRef)6100	13
(filmRef)6101	10
(filmRef)6103	13
(filmRef)6104	10
(filmRef)6105	3
(filmRef)6106	14
(filmRef)6107	3
(filmRef)6108	10
(filmRef)6109	13
(filmRef)6110	1
(filmRef)6111	2
(filmRef)6112	2
(filmRef)6113	3
(filmRef)6114	14
(filmRef)6115	10
(filmRef)6116	10
(filmRef)6117	6
(filmRef)6118	10
(filmRef)6119	10
(filmRef)6120	10
(filmRef)6121	10
(filmRef)6122	14
(filmRef)6123	16
(filmRef)6124	13
(filmRef)6125	13
(filmRef)6126	10
(filmRef)6127	10
(filmRef)6128	11
(filmRef)6129	10
(filmRef)6130	10
(filmRef)6131	7
(filmRef)6132	11
(filmRef)6133	10
(filmRef)6134	10
(filmRef)6135	13
(filmRef)6136	13
(filmRef)6137	13
(filmRef)6138	13
(filmRef)6139	13
(filmRef)6140	13
(filmRef)6141	13
(filmRef)6142	13
(filmRef)6143	13
(filmRef)6144	13
(filmRef)6145	13
(filmRef)6146	10
(filmRef)6147	10
(filmRef)6148	11
(filmRef)6149	11
(filmRef)6150	11
(filmRef)6151	11
(filmRef)6152	14
(filmRef)6153	0
(filmRef)6154	11
(filmRef)6156	2
(filmRef)6157	1
(filmRef)6158	10
(filmRef)6159	10
(filmRef)6160	10
(filmRef)6161	10
(filmRef)6162	0
(filmRef)6163	10
(filmRef)6164	10
(filmRef)6165	10
(filmRef)6166	10
(filmRef)6167	11
(filmRef)6168	6
(filmRef)6169	10
(filmRef)6170	10
(filmRef)6171	11
(filmRef)6172	11
(filmRef)6173	10
(filmRef)6175	13
(filmRef)6176	14
(filmRef)6177	14
(filmRef)6178	14
(filmRef)6179	14
(filmRef)6180	14
(filmRef)6181	14
(filmRef)6182	14
(filmRef)6183	14
(filmRef)6184	14
(filmRef)6185	14
(filmRef)6186	14
(filmRef)6187	14
(filmRef)6188	7
(filmRef)6189	14
(filmRef)6190	14
(filmRef)6191	19
(filmRef)6192	11
(filmRef)6193	14
(filmRef)6194	14
(filmRef)6195	19
(filmRef)6196	14
(filmRef)6197	14
(filmRef)6198	14
(filmRef)6199	7
(filmRef)6200	14
(filmRef)6201	14
(filmRef)6202	14
(filmRef)6203	14
(filmRef)6204	14
(filmRef)6205	1
(filmRef)6206	14
(filmRef)6207	14
(filmRef)6208	11
(filmRef)6209	10
(filmRef)6210	2
(filmRef)6211	10
(filmRef)6212	10
(filmRef)6213	11
(filmRef)6214	11
(filmRef)6215	11
(filmRef)6216	11
(filmRef)6217	11
(filmRef)6218	10
(filmRef)6219	11
(filmRef)6220	10
(filmRef)6221	10
(filmRef)6222	10
(filmRef)6224	10
(filmRef)6225	10
(filmRef)6226	11
(filmRef)6227	11
(filmRef)6228	3
(filmRef)6229	10
(filmRef)6230	3
(filmRef)6231	11
(filmRef)6232	3
(filmRef)6233	10
(filmRef)6234	10
(filmRef)6235	11
(filmRef)6236	13
(filmRef)6237	3
(filmRef)6238	14
(filmRef)6240	2
(filmRef)6241	14
(filmRef)6242	3
(filmRef)6243	6
(filmRef)6244	14
(filmRef)6245	13
(filmRef)6246	3
(filmRef)6247	2
(filmRef)6248	3
(filmRef)6249	2
(filmRef)6250	14
(filmRef)6251	14
(filmRef)6252	14
(filmRef)6253	14
(filmRef)6254	14
(filmRef)6255	14
(filmRef)6256	3
(filmRef)6257	3
(filmRef)6258	14
(filmRef)6259	14
(filmRef)6260	10
(filmRef)6261	14
(filmRef)6262	2
(filmRef)6263	3
(filmRef)6264	3
(filmRef)6265	3
(filmRef)6266	14
(filmRef)6267	14
(filmRef)6268	3
(filmRef)6269	14
(filmRef)6270	14
(filmRef)6271	14
(filmRef)6272	14
(filmRef)6273	10
(filmRef)6274	14
(filmRef)6275	14
(filmRef)6276	3
(filmRef)6277	3
(filmRef)6278	10
(filmRef)6279	2
(filmRef)6280	14
(filmRef)6281	14
(filmRef)6282	6
(filmRef)6283	6
(filmRef)6284	6
(filmRef)6285	10
(filmRef)6286	13
(filmRef)6287	11
(filmRef)6288	14
(filmRef)6289	11
(filmRef)6290	11
(filmRef)6291	10
(filmRef)6292	3
(filmRef)6293	3
(filmRef)6294	13
(filmRef)6295	13
(filmRef)6296	13
(filmRef)6297	18
(filmRef)6298	18
(filmRef)6299	10
(filmRef)6300	13
(filmRef)6301	13
(filmRef)6302	13
(filmRef)6303	18
(filmRef)6304	11
(filmRef)6305	6
(filmRef)6306	13
(filmRef)6307	10
(filmRef)6308	13
(filmRef)6309	13
(filmRef)6310	1
(filmRef)6311	18
(filmRef)6312	13
(filmRef)6313	18
(filmRef)6314	13
(filmRef)6315	11
(filmRef)6316	13
(filmRef)6317	2
(filmRef)6318	18
(filmRef)6319	10
(filmRef)6320	10
(filmRef)6321	13
(filmRef)6322	6
(filmRef)6323	13
(filmRef)6324	13
(filmRef)6325	13
(filmRef)6326	11
(filmRef)6327	11
(filmRef)6328	18
(filmRef)6329	19
(filmRef)6331	14
(filmRef)6332	3
(filmRef)6333	6
(filmRef)6334	3
(filmRef)6335	3
(filmRef)6336	10
(filmRef)6337	3
(filmRef)6338	3
(filmRef)6339	3
(filmRef)6340	2
(filmRef)6341	13
(filmRef)6342	3
(filmRef)6343	3
(filmRef)6344	3
(filmRef)6345	3
(filmRef)6346	10
(filmRef)6346B	10
(filmRef)6346C	10
(filmRef)6347	10
(filmRef)6348	10
(filmRef)6349	10
(filmRef)6350	2
(filmRef)6351	2
(filmRef)6352	2
(filmRef)6353	14
(filmRef)6354	19
(filmRef)6355	19
(filmRef)6356	6
(filmRef)6357	19
(filmRef)6358	19
(filmRef)6359	19
(filmRef)6360	19
(filmRef)6361	19
(filmRef)6362	14
(filmRef)6363	14
(filmRef)6364	14
(filmRef)6365	2
(filmRef)6366	2
(filmRef)6367	11
(filmRef)6368	2
(filmRef)6369	2
(filmRef)6370	2
(filmRef)6371	2
(filmRef)6372	14
(filmRef)6373	3
(filmRef)6374	13
(filmRef)6375	2
(filmRef)6376	10
(filmRef)6377	11
(filmRef)6378	10
(filmRef)6379	10
(filmRef)6380	3
(filmRef)6382	10
(filmRef)6383	19
(filmRef)6384	19
(filmRef)6386	11
(filmRef)6387	13
(filmRef)6388	3
(filmRef)6389	3
(filmRef)6390	10
(filmRef)6391	16
(filmRef)6392	13
(filmRef)6393	7
(filmRef)6394	11
(filmRef)6395	11
(filmRef)6396	0
(filmRef)6397	10
(filmRef)6398	11
(filmRef)6399	2
(filmRef)6400	11
(filmRef)6401	11
(filmRef)6402	14
(filmRef)6403	3
(filmRef)6404	14
(filmRef)6405	3
(filmRef)6406	11
(filmRef)6407	10
(filmRef)6408	14
(filmRef)6409	10
(filmRef)6410	14
(filmRef)6411	3
(filmRef)6412	3
(filmRef)6413	14
(filmRef)6414	3
(filmRef)6415	11
(filmRef)6416	10
