film_ref	title	tfidf_cluster	tc_pattern	has_shotlist	has_timecodes	has_grampian_tc	has_standard_tc	desc_word_count
(filmRef)9767	(FRASER FAMILY SCENES IV: Children Play at Making a Television Programme)	11.0	C_shotlist_no_tc	True	False	False	False	81
(filmRef)9768	(BURNS SUPPER AT LION & UNICORN, THORNHILL, STIRLINGSHIRE)	11.0	C_shotlist_no_tc	True	False	False	False	69
(filmRef)9769	(WEDDING 1990's)	14.0	C_shotlist_no_tc	True	False	False	False	71
(filmRef)9770	[RAILWAY]	2.0	C_shotlist_no_tc	True	False	False	False	392
(filmRef)9771	[CLYDE STEAMERS]	2.0	C_shotlist_no_tc	True	False	False	False	109
(filmRef)9772	[CLYDE AND WESTERN ISLES 1973]	2.0	C_shotlist_no_tc	True	False	False	False	171
(filmRef)9773	(CLYDE AND OBAN 1974)	2.0	C_shotlist_no_tc	True	False	False	False	135
(filmRef)9774	[CLYDE AND OBAN 1975]	2.0	C_shotlist_no_tc	True	False	False	False	122
(filmRef)9779	(FAMILY SCENES I)	3.0	C_shotlist_no_tc	True	False	False	False	178
(filmRef)9780	(FAMILY SCENES II)	3.0	C_shotlist_no_tc	True	False	False	False	137
(filmRef)9781	1909-1959 JUBILEE [FILM OF 14TH, 1ST PRESTWICK, AYRSHIRE BOY SCOUTS]	14.0	A_standard_shotlist_tc	True	True	False	True	255
(filmRef)9782	[CHURCH OF SCOTLAND, THE CHAPEL OF THE GARIOCH PARISH CHURCH, WORK OF THE MINISTER]	3.0	A_standard_shotlist_tc	True	True	False	True	594
(filmRef)9843	(LARGS AND SHIPPING ON THE CLYDE)	2.0	C_shotlist_no_tc	True	False	False	False	165
(filmRef)9844	"(GILBERT AND SULLIVAN'S ""IOLANTHE"")"	11.0	C_shotlist_no_tc	True	False	False	False	79
(filmRef)9845	CERES: The Story of a Fifeshire Village	3.0	C_shotlist_no_tc	True	False	False	False	318
(filmRef)9846	[KYLE OF LOCHALSH FERRY LOADING]	2.0	C_shotlist_no_tc	True	False	False	False	48
(filmRef)9847	[HUNT]	14.0	C_shotlist_no_tc	True	False	False	False	47
(filmRef)9848	[1950s WEDDING]	14.0	C_shotlist_no_tc	True	False	False	False	43
(filmRef)9849	(AGRICULTURAL HARVESTING MACHINERY)	13.0	C_shotlist_no_tc	True	False	False	False	53
(filmRef)9850	[QUEEN MEETING VETERAN SOLDIERS AT HOLYROOD PALACE GROUNDS I]		C_shotlist_no_tc	True	False	False	False	54
(filmRef)9851	[QUEEN MEETING VETERAN SOLDIERS AT HOLYROOD PALACE GROUNDS II]		C_shotlist_no_tc	True	False	False	False	54
(filmRef)9852	NORTHERN HOLIDAY	2.0	A_standard_shotlist_tc	True	True	False	True	220
(filmRef)9853	MAGIC PIPE!, the / (ANGUS AND FIFE SCENES)	14.0	C_shotlist_no_tc	True	False	False	False	246
(filmRef)9854	CUPAR CAVALCADE, FESTIVAL YEAR 1951	14.0	C_shotlist_no_tc	True	False	False	False	358
(filmRef)9855	(ST ANDREWS - FESTIVAL OF BRITAIN 1951)	14.0	A_standard_shotlist_tc	True	True	False	True	220
(filmRef)9856	(LOCAL EVENTS IN AND AROUND CUPAR)	14.0	C_shotlist_no_tc	True	False	False	False	295
(filmRef)9857	STRATHEDEN SPLENDOUR: A Story of the Eden Valley	3.0	C_shotlist_no_tc	True	False	False	False	308
(filmRef)9858	[FISHERMEN]	2.0	A_standard_shotlist_tc	True	True	False	True	302
(filmRef)9859	(LION TAMING)	1.0	A_standard_shotlist_tc	True	True	False	True	190
(filmRef)9860	[LION INTERVIEW]	1.0	A_standard_shotlist_tc	True	True	False	True	268
(filmRef)9861	[TRYING TO QUIT SMOKING IN GLASGOW, COAL STRIKE]	9.0	A_standard_shotlist_tc	True	True	False	True	117
(filmRef)9862	(CHILDREN PLAYING DURING WWII)	3.0	A_standard_shotlist_tc	True	True	False	True	181
(filmRef)9884	KIRKINTILLOCH VAULTS	11.0	D_no_shotlist_no_tc	False	False	False	False	57
(filmRef)9885	EDINBURGH '75	7.0	A_standard_shotlist_tc	True	True	False	True	275
(filmRef)9886	BPB PAPERBOARD: Davidson Mill	13.0	C_shotlist_no_tc	True	False	False	False	103
(filmRef)9898	(CITY CHAMBERS DINNER IN HONOUR OF BEN PARSONAGE 50 YEARS SERVICE TO THE GLASGOW HUMANE SOCIETY)	1.0	A_standard_shotlist_tc	True	True	False	True	78
(filmRef)9899	BRANDANES: The People of Bute	11.0	C_shotlist_no_tc	True	False	False	False	226
(filmRef)9900	(DUFFTOWN WEDDING: Mr and Mrs T Small)	14.0	A_standard_shotlist_tc	True	True	False	True	135
(filmRef)9904	BLATT 5: For Art's Sake / Giromania	11.0	C_shotlist_no_tc	True	False	False	False	130
(filmRef)9905	CATCH MORE TROUT WITH DISTANCE FLY CASTING	11.0	D_no_shotlist_no_tc	False	False	False	False	22
(filmRef)9906	(AYR CURLING RINK - CANADIAN CURLERS VISIT TO SCOTLAND)	14.0	A_standard_shotlist_tc	True	True	False	True	83
(filmRef)9907	(MANUFACTURING OF CURLING STONES AT ANDREW KAY AND COMPANY LTD)	13.0	A_standard_shotlist_tc	True	True	False	True	98
(filmRef)9908	[GPO CONTRACTS]	13.0	A_standard_shotlist_tc	True	True	False	True	241
(filmRef)9909	[WATER CONTRACTS TURRET LOCH LEE]	13.0	A_standard_shotlist_tc	True	True	False	True	122
(filmRef)9910	[FORTH ROAD BRIDGE]	2.0	A_standard_shotlist_tc	True	True	False	True	228
(filmRef)9911	[STOCK CAR RACING]	14.0	A_standard_shotlist_tc	True	True	False	True	136
(filmRef)9912	[INGLISTON RACING]	14.0	A_standard_shotlist_tc	True	True	False	True	136
(filmRef)9913	BIG BANANA FEET	11.0	C_shotlist_no_tc	True	False	False	False	290
(filmRef)9914	[OLD STUDENT DAYS 1968 CRAMOND, EDINBURGH]	3.0	C_shotlist_no_tc	True	False	False	False	98
(filmRef)9915	[DUNFERMLINE COLLEGE OF HYGIENE AND PHYSICAL EDUCATION 1950]	14.0	C_shotlist_no_tc	True	False	False	False	43
(filmRef)9916	[WHITECRAIGS, ROUKEN GLEN, GLASGOW MEARNSKIRK, HEAVY SNOW]	3.0	C_shotlist_no_tc	True	False	False	False	218
(filmRef)9917	[AYR - BARNCLUITH, WINNOCKS, QUEENS TERR. GLG SKERRYVORE]	3.0	C_shotlist_no_tc	True	False	False	False	121
(filmRef)9918	[19 QUEEN'S TERR. AYR WINNOCKS, ALLOWAY BEACH]	3.0	C_shotlist_no_tc	True	False	False	False	175
(filmRef)9919	[INNELLAN]	2.0	C_shotlist_no_tc	True	False	False	False	209
(filmRef)9920	[ARRAN 1939]	3.0	C_shotlist_no_tc	True	False	False	False	259
(filmRef)9926	"CONSERVATION TRANSFER OF A DECAYED SUPPORT ""ST. PETER REPENTANT"" BY JOSEPH RIBERA"	13.0	A_standard_shotlist_tc	True	True	False	True	422
(filmRef)9927	(CHILDREN'S GARDEN PARTY)	3.0	C_shotlist_no_tc	True	False	False	False	154
(filmRef)9928	(INTERNATIONAL UNION OF ARCHITECTS CONGRESS, HAVANA CUBA AND MEXICO CITY 1963]	14.0	C_shotlist_no_tc	True	False	False	False	362
(filmRef)9929	LADIES A B & C, the: Heritage Told With Female Voices	11.0	C_shotlist_no_tc	True	False	False	False	189
(filmRef)9930	SHETLAND SKETCHES	11.0	D_no_shotlist_no_tc	False	False	False	False	65
(filmRef)9931	[SCHOTLAND 1971]	2.0	A_standard_shotlist_tc	True	True	False	True	282
(filmRef)9932	[ORKNEY '71]	2.0	A_standard_shotlist_tc	True	True	False	True	332
(filmRef)9933	[SHETLAND '71 PARTS 1 AND 2]	2.0	A_standard_shotlist_tc	True	True	False	True	473
(filmRef)9934	(HIPPFEST MUSIC 2018 - HOW NOT TO BATH A BABY)		D_no_shotlist_no_tc	False	False	False	False	54
(filmRef)9935	(HIPPFEST MUSIC 2018 - WINTER IN SCOTLAND)		D_no_shotlist_no_tc	False	False	False	False	51
(filmRef)9936	ROYAL SCOTS GREYS (2nd DRAGOONS), PALACE OF HOLYROOD HOUSE 5th JULY 1956	6.0	A_standard_shotlist_tc	True	True	False	True	162
(filmRef)9937	[ROYAL SCOTS GREYS VISIT TO NEW BRUNSWICK]	14.0	C_shotlist_no_tc	True	False	False	False	120
(filmRef)9938	[ROYAL SCOTS GREYS AT ROYAL CANADIAN AIR FORCE TRENTON AIRPORT]	1.0	C_shotlist_no_tc	True	False	False	False	65
(filmRef)9939	"[SCOTS BANDS SPOT ""A""]"	14.0	C_shotlist_no_tc	True	False	False	False	36
(filmRef)9940	3RD CARABINIERS 1938 - FAREWELL TO THE HORSES	14.0	A_standard_shotlist_tc	True	True	False	True	126
(filmRef)9941	[PROCLAMATION OF ELECTION IN EDINBURGH]	14.0	C_shotlist_no_tc	True	False	False	False	83
(filmRef)9942	[CORONATION PARADE 1953, OSNABRUCK, the]	6.0	A_standard_shotlist_tc	True	False	False	True	276
(filmRef)9945	[RIDING SCHOOL DARTMOOR]	3.0	C_shotlist_no_tc	True	False	False	False	322
(filmRef)9946	PHAROS 1962	11.0	C_shotlist_no_tc	True	False	False	False	77
(filmRef)9947	SCOTLAND'S BUSES: Going Your Way	11.0	A_standard_shotlist_tc	True	True	False	True	122
(filmRef)9948	[STORYTELLING CEILIDH, GLASGOW SPEAKOUT]	10.0	A_standard_shotlist_tc	True	True	False	True	1054
(filmRef)9955	OFFICE WORK	13.0	C_shotlist_no_tc	True	False	False	False	330
(filmRef)9956	WORKING IN A SHOP	9.0	C_shotlist_no_tc	True	False	False	False	221
(filmRef)9957	YOU'RE ALWAYS DEPRIVING SOMEONE	11.0	C_shotlist_no_tc	True	False	False	False	273
(filmRef)9958	(DEE LAVENDER - INGASETTER LTD, BANCHORY)	13.0	C_shotlist_no_tc	True	False	False	False	157
(filmRef)9959	ANCHOR PENSIONERS 1965	14.0	A_standard_shotlist_tc	True	True	False	True	194
(filmRef)9960	(INTERNATIONAL SCOUT CAMP AT BRITTANY)	14.0	C_shotlist_no_tc	True	False	False	False	260
(filmRef)9961	(SAIL UNDER THE FORTH RAIL BRIDGE, a / CANAL TRIP / WORKSHOP)	18.0	A_standard_shotlist_tc	True	True	False	True	116
(filmRef)9963	COASTAL COMMAND OPERATIONAL FILM NO. C.47	1.0	C_shotlist_no_tc	True	False	False	False	141
(filmRef)9964	SCOTLAND 1973	3.0	C_shotlist_no_tc	True	False	False	False	273
(filmRef)9965	IN SCOTLAND AND THE ENGLISH LAKE DISTRICT	2.0	C_shotlist_no_tc	True	False	False	False	133
(filmRef)9966	(MUNRO - GORDON WEDDING, STRONTIAN OCTOBER 1955)	14.0	C_shotlist_no_tc	True	False	False	False	182
(filmRef)9967	SYMPHONY IN STONE, a	11.0	C_shotlist_no_tc	True	False	False	False	348
(filmRef)9968	RAIL ROVER: From Brechin to Bratislava	14.0	A_standard_shotlist_tc	True	True	False	True	1127
(filmRef)9969	HILLY SKIING; 120 Continuous Months Skiing Record in Scotland	11.0	C_shotlist_no_tc	True	False	False	False	162
(filmRef)9970	1ST YEAR SCIENCE	11.0	C_shotlist_no_tc	True	False	False	False	64
(filmRef)9971	G.B. - BELL & HOWELL PRACTICE FILM	11.0	C_shotlist_no_tc	True	False	False	False	42
(filmRef)9972	(S.P.C.A. ANIMAL HOME / ANTI-VIVISECTION CAMPAIGN)	14.0	C_shotlist_no_tc	True	False	False	False	84
(filmRef)9973	MEMORIES OF 1962 - 1963	14.0	C_shotlist_no_tc	True	False	False	False	96
(filmRef)9974	FORTH ROAD BRIDGE AND TURNHOUSE AIRPORT	3.0	C_shotlist_no_tc	True	False	False	False	72
(filmRef)9975	GOKART, the	3.0	C_shotlist_no_tc	True	False	False	False	57
(filmRef)9976	(COMPILATION OF HYSLOP FAMILY FILMS)	3.0	D_no_shotlist_no_tc	False	False	False	False	30
(filmRef)9977	[EMI THEATRE FILM TRAILERS AND ADVERTISEMENTS]	11.0	C_shotlist_no_tc	True	False	False	False	126
(filmRef)9978	[WAVERLEY]	2.0	C_shotlist_no_tc	True	False	False	False	96
(filmRef)9979	[BRITISH STEEL CLYDESDALE WORKS: Steelworks]		C_shotlist_no_tc	True	False	False	False	65
(filmRef)9980	[BRITISH STEEL CLYDESDALE WORKS: Tube Mills 1 and 2]		C_shotlist_no_tc	True	False	False	False	66
(filmRef)9981	(SCOTIA WORKS, RUTHERGLEN; FAMILY FOOTAGE)	13.0	C_shotlist_no_tc	True	False	False	False	198
(filmRef)9982	DAVIDSON'S MAINS CHILDREN'S DAY	19.0	C_shotlist_no_tc	True	False	False	False	48
(filmRef)9983	DAVIDSON'S MAINS CHILDREN'S DAY	19.0	C_shotlist_no_tc	True	False	False	False	25
(filmRef)9985	(COMING ATTRACTION CINEMA ADVERT)	11.0	C_shotlist_no_tc	True	False	False	False	71
(filmRef)9986	(WESTERN AREA FIRE DEPARTMENT DRILLS)	14.0	C_shotlist_no_tc	True	False	False	False	167
(filmRef)9987	SELO 16MM CINE SERVICES	11.0	C_shotlist_no_tc	True	False	False	False	73
(filmRef)9988	(CIRCUS PARADE / FAIRGROUND AT NIGHT)	14.0	C_shotlist_no_tc	True	False	False	False	73
(filmRef)at catalog	50 YEARS OF SHOPPING		C_shotlist_no_tc	True	False	False	False	106
(filmRef)N0001	[LAWSON OF DYCE LIMITED AND NORTH EAST FARMERS]	1.0	C_shotlist_no_tc	True	False	False	False	33
(filmRef)N0002	[OFFICE SPACE]	9.0	C_shotlist_no_tc	True	False	False	False	50
(filmRef)N0003	[£3000 BED]	9.0	C_shotlist_no_tc	True	False	False	False	43
(filmRef)N0004	[CONSTITUENCY REPORT]	1.0	A_standard_shotlist_tc	True	True	False	True	36
(filmRef)N0005	[ROYAL HIGHLAND SHOW]	9.0	A_standard_shotlist_tc	True	True	False	True	40
(filmRef)N0006	[FERMTOUN FOLK]	1.0	A_standard_shotlist_tc	True	True	False	True	161
(filmRef)N0007	[FUEL SITUATION FOR TRAWLERS]	9.0	C_shotlist_no_tc	True	False	False	False	29
(filmRef)N0008	[EEC CANDIDATES - FIFE]	1.0	C_shotlist_no_tc	True	False	False	False	25
(filmRef)N0009	[EEC CANDIDATES - HIGHLANDS & ISLANDS]	1.0	C_shotlist_no_tc	True	False	False	False	41
(filmRef)N0010	[DUNDEE V AYR]	7.0	C_shotlist_no_tc	True	False	False	False	36
(filmRef)N0011	[GORDON HIGHLANDERS]	1.0	A_standard_shotlist_tc	True	True	False	True	39
(filmRef)N0012	[EEC ELECTIONS]	9.0	C_shotlist_no_tc	True	False	False	False	31
(filmRef)N0013	[TAYSIDE HOUSES]		C_shotlist_no_tc	True	False	False	False	21
(filmRef)N0014	[FORFAR ATHLETIC]	7.0	C_shotlist_no_tc	True	False	False	False	40
(filmRef)N0015	(FOOTBALL; RGIT; KILTS; INCHKEITH PRIVATE SCHOOL; OIL RIG; ?)	9.0	A_standard_shotlist_tc	True	True	False	True	77
(filmRef)N0016	(HARBOUR; FIRE BRIGADE STRIKE; NORTH EAST POETS; DUNKEATH' HOUSE; SKATEBOARDING; WINTER)	9.0	A_standard_shotlist_tc	True	True	False	True	251
(filmRef)N0017	(LERWICK; CARILLION AT ST. NICHOLAS KIRK; ABERDEEN UNIVERSITY DATABASE PROJECTS)	9.0	A_standard_shotlist_tc	True	True	False	True	170
(filmRef)N0018	[ROYAL HIGHLAND SHOW, EDINBURGH]	9.0	A_standard_shotlist_tc	True	True	False	True	137
(filmRef)N0019	[SCOTTISH HYDRO ELECTRIC BOARD INCREASES: Interview with Lord Kirkhill]	9.0	A_standard_shotlist_tc	True	True	False	True	49
(filmRef)N0020	[MENTALLY HANDICAPPED AND EMPLOYMENT]	9.0	A_standard_shotlist_tc	True	True	False	True	65
(filmRef)N0021	[TRAMPOLINISTS]	1.0	A_standard_shotlist_tc	True	True	False	True	28
(filmRef)N0022	[CHILDREN'S PROJECT, ABERDEEN UNIVERSITY CHEMISTRY DEPARTMENT]	9.0	A_standard_shotlist_tc	True	True	False	True	61
(filmRef)N0023	[LORD MANSFIELD VISITS FARM]	9.0	A_standard_shotlist_tc	True	True	False	True	81
(filmRef)N0024	[CARICATURE THEATRE]		C_shotlist_no_tc	True	False	False	False	19
(filmRef)N0025	[COUNTRYSIDE COMMISSION)	1.0	C_shotlist_no_tc	True	False	False	False	35
(filmRef)N0026	(SPORTS PERSONALITIES)	9.0	A_standard_shotlist_tc	True	True	False	True	150
(filmRef)N0027	[BLOW OUT EFFECT ON NORWAY'S ECONOMY]	9.0	C_shotlist_no_tc	True	False	False	False	31
(filmRef)N0028	[BOREA]	18.0	C_shotlist_no_tc	True	False	False	False	66
(filmRef)N0029	(BANKING AND BOXING)	1.0	A_standard_shotlist_tc	True	True	False	True	57
(filmRef)N0030	[TRANSCENDENTAL MEDITATION]	9.0	C_shotlist_no_tc	True	False	False	False	19
(filmRef)N0031	[EFFLUENT RECYCLING]	9.0	A_standard_shotlist_tc	True	True	False	True	103
(filmRef)N0032	[MEAT BOOK]	9.0	C_shotlist_no_tc	True	False	False	False	37
(filmRef)N0033	[TRACTION ENGINES]	9.0	A_standard_shotlist_tc	True	True	False	True	61
(filmRef)N0034	[SPORTS CALL - TABLE TENNIS]	1.0	C_shotlist_no_tc	True	False	False	False	22
(filmRef)N0035	[COMPUTER EXHIBITION]	9.0	A_standard_shotlist_tc	True	True	False	True	206
(filmRef)N0036	[TRAVEL AGENT'S OFFICE]	9.0	A_standard_shotlist_tc	True	True	False	True	44
(filmRef)N0037	[STORNOWAY HARBOUR AND EXTERIORS STOKFISK PLANT]	1.0	A_standard_shotlist_tc	True	True	False	True	79
(filmRef)N0038	[FIT FOR LIFE: Russell Fairgreaves MP]	9.0	A_standard_shotlist_tc	True	True	False	True	77
(filmRef)N0039	(EDUCATIONAL INSTITUTE OF SCOTLAND CONFERENCE: Interview with New President)	9.0	A_standard_shotlist_tc	True	True	False	True	58
(filmRef)N0040	[MISSING GIRL]	9.0	A_standard_shotlist_tc	True	True	False	True	92
(filmRef)N0041	[FIRE AT GEORGE DONALD & SONS]	1.0	A_standard_shotlist_tc	True	True	False	True	74
(filmRef)N0042	[CASTLE HUNTLY ELECTRIC CHAIR FOR HANDICAPPED]	1.0	A_standard_shotlist_tc	True	True	False	True	28
(filmRef)N0043	[SCHOOLBOYS' FOOTBALL, ABERDEEN]	7.0	A_standard_shotlist_tc	True	True	False	True	45
(filmRef)N0044	[OPERATION DRAKE: Robert Hunter Interview]	9.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)N0045	(NORTH OF SCOTLAND AGRICULTURAL COLLEGE OPEN DAY)	1.0	A_standard_shotlist_tc	True	True	False	True	43
(filmRef)N0047	[NEW ROAD INTO INVERNESS]	1.0	A_standard_shotlist_tc	True	True	False	True	51
(filmRef)N0048	(VISIT ON BOARD HMS LEWISTON)	1.0	A_standard_shotlist_tc	True	True	False	True	35
(filmRef)N0049	[FIREFIGHTING SHIP ON RIGS; textile manufacture; vox pops: police pay; employment in Wick; plastic jewellery; interview: New Scottish Labour Party]	9.0	A_standard_shotlist_tc	True	True	False	True	232
(filmRef)N0050	(FISH MARKET; CRUDE OIL TRANSPORTATION; ROBB CALEDON SHIPYARD; EUROPEAN PARLIAMENT ELECTIONS; GRITTING STRATEGY IN GRAMPIAN)	9.0	A_standard_shotlist_tc	True	True	False	True	220
(filmRef)N0052	[GEORGE YOUNGER MP IV]	9.0	A_standard_shotlist_tc	True	True	False	True	60
(filmRef)N0055	[Kilconquhar Castle]	9.0	A_standard_shotlist_tc	True	True	False	True	68
(filmRef)N0056	[SCOT II + LOCH NESS]	2.0	A_standard_shotlist_tc	True	True	False	True	48
(filmRef)N0057	[HOMEWORK]		A_standard_shotlist_tc	True	True	False	True	62
(filmRef)N0058	[MAKING A SCARECROW]		A_standard_shotlist_tc	True	True	False	True	58
(filmRef)N0059	[RESCUE IN THE QUARRY]		A_standard_shotlist_tc	True	True	False	True	68
(filmRef)N0060	[FISHING AND EEC]	9.0	A_standard_shotlist_tc	True	True	False	True	24
(filmRef)N0061	[GLENEAGLES HOTEL]	1.0	A_standard_shotlist_tc	True	True	False	True	27
(filmRef)N0062	"[HMS ""NUBIAN"": Navy Frigate In Aberdeen Harbour]"	9.0	A_standard_shotlist_tc	True	True	False	True	35
(filmRef)N0063	[BIRD SANCTUARY AT NISH (?)]	1.0	A_standard_shotlist_tc	True	True	False	True	34
(filmRef)N0064	[CAKE BUILDING AT PERTH TECH. COOKERY CLASS]	1.0	A_standard_shotlist_tc	True	True	False	True	100
(filmRef)N0065	[TULLOS]	1.0	A_standard_shotlist_tc	True	True	False	True	48
(filmRef)N0066	[THEFTS FROM LIFERAFTS]	9.0	A_standard_shotlist_tc	True	True	False	True	109
(filmRef)N0067	[SEAFORTH MARITIME FLOATING AIRSTRIP]	9.0	A_standard_shotlist_tc	True	True	False	True	38
(filmRef)N0068	[PETER USTINOV LAYS DUNDEE REP FOUNDATION STONE]	1.0	A_standard_shotlist_tc	True	True	False	True	49
(filmRef)N0069	[FIRE AT NURSES HOME - FORRESTERHILL HOSPITAL]	1.0	A_standard_shotlist_tc	True	True	False	True	45
(filmRef)N0070	[FINTRY HILL CLIMB]	9.0	A_standard_shotlist_tc	True	True	False	True	37
(filmRef)N0071	[MINERS' CONFERENCE, DUNDEE: Interview with Mr Bolton]	9.0	A_standard_shotlist_tc	True	True	False	True	58
(filmRef)N0072	[GENERAL VIEWS DIVING EXHIBITION]	1.0	A_standard_shotlist_tc	True	True	False	True	57
(filmRef)N0073	[NEW HOTEL OPENING BY LORD PROVOST OF DUNDEE]	9.0	A_standard_shotlist_tc	True	True	False	True	77
(filmRef)N0074	[FRESIAN HORSES]	9.0	A_standard_shotlist_tc	True	True	False	True	72
(filmRef)N0075	[SCOTLAND VS IRELAND SCHOOLS FOOTBALL MATCH]	7.0	A_standard_shotlist_tc	True	True	False	True	35
(filmRef)N0076	[WESTHILL AND ELRICK VIEWS]	1.0	A_standard_shotlist_tc	True	True	False	True	81
(filmRef)N0077	[HIS MAJESTY'S THEATRE ICE SHOW]	9.0	A_standard_shotlist_tc	True	True	False	True	86
(filmRef)N0078	(SEAWEED HARVESTING, SHETLAND)	9.0	A_standard_shotlist_tc	True	True	False	True	37
(filmRef)N0079	[ELECTION PROMO]	9.0	A_standard_shotlist_tc	True	True	False	True	79
(filmRef)N0080	[BUS HANDED OVER TO CRAIG PHADRIC HOSPITAL]	1.0	A_standard_shotlist_tc	True	True	False	True	38
(filmRef)N0081	[MEAT MARKETING: Increase in Levies]	9.0	A_standard_shotlist_tc	True	True	False	True	55
(filmRef)N0082	[HAM CURING]	1.0	A_standard_shotlist_tc	True	True	False	True	58
(filmRef)N0083	[DEAF CHILDREN'S MIME PERFORMANCE]	1.0	A_standard_shotlist_tc	True	True	False	True	26
(filmRef)N0084	[ANIMAL KILLINGS]	9.0	A_standard_shotlist_tc	True	True	False	True	31
(filmRef)N0085	[MOTORBIKE SCRAMBLE, FORT WILLIAM]		A_standard_shotlist_tc	True	True	False	True	21
(filmRef)N0088	[NEW 1ST AND 18TH HOLES AT CARNOUSTIE NEW GOLF COURSE]	1.0	A_standard_shotlist_tc	True	True	False	True	55
(filmRef)N0089	[COUNTRY SHOW]	1.0	A_standard_shotlist_tc	True	True	False	True	166
(filmRef)N0090	[FLAMENCO DANCER FROM DUNDEE]	9.0	A_standard_shotlist_tc	True	True	False	True	31
(filmRef)N0091	[GO KARTING]	1.0	A_standard_shotlist_tc	True	True	False	True	39
(filmRef)N0092	[TWO CAR CRASH]	1.0	A_standard_shotlist_tc	True	True	False	True	36
(filmRef)N0093	(MR DEVERAUX INTERVIEW: Peterhead Fish Market)	9.0	A_standard_shotlist_tc	True	True	False	True	34
(filmRef)N0094	[OIL POLLUTION]	9.0	A_standard_shotlist_tc	True	True	False	True	50
(filmRef)N0095	[CAR CRASH AFTERMATH ON OUTSKIRTS OF ABERDEEN]	1.0	A_standard_shotlist_tc	True	True	False	True	42
(filmRef)N0096	[TENEMENT HOUSING IN ABERDEEN]	9.0	A_standard_shotlist_tc	True	True	False	True	103
(filmRef)N0097	[WILLIE JOHN AND CROFT, INCLUDING GVS HARRIS]	1.0	A_standard_shotlist_tc	True	True	False	True	45
(filmRef)N0098	[ABERDEEN FISH MARKET]	9.0	A_standard_shotlist_tc	True	True	False	True	164
(filmRef)N0099	[INDUSTRIAL ESTATE AND NEW HOUSING, FORRES]	1.0	A_standard_shotlist_tc	True	True	False	True	50
(filmRef)N0100	[FARMER SPREADING POT ALE ON FARMLAND]	1.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)N0101	[HOTEL OLYMPIA EXHIBITION]	1.0	C_shotlist_no_tc	True	False	False	False	48
(filmRef)N0102	[SPEED TRAPS]	1.0	C_shotlist_no_tc	True	False	False	False	34
(filmRef)N0103	(PERSONALITIES)	9.0	A_standard_shotlist_tc	True	True	False	True	55
(filmRef)N0104	[COMPUTER REPORT]	9.0	C_shotlist_no_tc	True	False	False	False	25
(filmRef)N0105	[LONGMAN DUMP, INVERNESS]		C_shotlist_no_tc	True	False	False	False	19
(filmRef)N0106	[BLACKSMITH]	1.0	A_standard_shotlist_tc	True	True	False	True	67
(filmRef)N0107	[GAS PRICES]	9.0	A_standard_shotlist_tc	True	True	False	True	81
(filmRef)N0108	[STEEL DISPUTE: Interview with Strike Committee Full Time Officer]	9.0	A_standard_shotlist_tc	True	True	False	True	50
(filmRef)N0109	[STEEL DISPUTE]	9.0	A_standard_shotlist_tc	True	True	False	True	86
(filmRef)N0110	[CYCLING IN ABERDEEN- VOX POPS]	9.0	A_standard_shotlist_tc	True	True	False	True	72
(filmRef)N0111	['DISABLED SCOT OF THE YEAR', ROBERT SMITH OF CRUDEN BAY]	9.0	A_standard_shotlist_tc	True	True	False	True	46
(filmRef)N0112	(IVNTERVIEW WITH SCOTTISH WOMEN'S HOCKEY COACH)	7.0	A_standard_shotlist_tc	True	True	False	True	47
(filmRef)N0113	[SNOW BOUND LECHT]	1.0	A_standard_shotlist_tc	True	True	False	True	94
(filmRef)N0114	[JUDO]	9.0	A_standard_shotlist_tc	True	True	False	True	82
(filmRef)N0115	(EXTERIOR VIEWS HOUSING IN DUNDEE)	1.0	A_standard_shotlist_tc	True	True	False	True	47
(filmRef)N0116	[MUTE GENERAL VIEWS OLD PEOPLE IN UNION STREET]	1.0	A_standard_shotlist_tc	True	True	False	True	43
(filmRef)N0117	[MENTAL HEALTH WEEK INTERVIEWS]	9.0	A_standard_shotlist_tc	True	True	False	True	74
(filmRef)N0118	[FALLOUT AT PENTLAND: Interior Shots Dounreay Nuclear Power Station]	1.0	A_standard_shotlist_tc	True	True	False	True	29
(filmRef)N0119	[ANAEROBIC DIGESTORS]	9.0	A_standard_shotlist_tc	True	True	False	True	45
(filmRef)N0120	[OIL RIG RESCUE BOAT]	1.0	A_standard_shotlist_tc	True	True	False	True	137
(filmRef)N0121	[DUNECHT COUNCIL HOUSES]	1.0	A_standard_shotlist_tc	True	True	False	True	21
(filmRef)N0122	[ABERDEEN HARBOUR - OIL PICKETS]	1.0	C_shotlist_no_tc	True	False	False	False	39
(filmRef)N0123	[PICKETS]	1.0	C_shotlist_no_tc	True	False	False	False	50
(filmRef)N0124	[RORO FERRY, DUNDEE]	1.0	A_standard_shotlist_tc	True	True	False	True	34
(filmRef)N0125	[HORSE AND CART CARRYING BARREL COLLECTING MONEY FOR CANCER]	1.0	C_shotlist_no_tc	True	False	False	False	48
(filmRef)N0126	[FRASERBURGH SHIP GROUNDED]	1.0	A_standard_shotlist_tc	True	True	False	True	28
(filmRef)N0127	[TAXIS - PRICE INCREASE IN ABERDEEN]	1.0	A_standard_shotlist_tc	True	True	False	True	75
