film_ref	title	year	genre_tag	genre_tag_raw	desc_word_count	n_desc_fields	has_shotlist	has_reels	has_credit_line	credit_text	n_subjects	has_timecodes	timecode_count	n_creators
(filmRef)19450	PROSBAIG		non-fiction	non-fiction	100	2	False	False	False		0	False	0	0
(filmRef)19451	PROSBAIG		non-fiction	non-fiction	83	2	False	False	False		0	False	0	0
(filmRef)19452	PROSBAIG		non-fiction	non-fiction	80	2	False	False	False		0	False	0	0
(filmRef)19453	PROSBAIG		non-fiction	non-fiction	88	2	False	False	False		0	False	0	0
(filmRef)19454	PROSBAIG		non-fiction	non-fiction	74	2	False	False	False		0	False	0	0
(filmRef)19455	PROSBAIG		non-fiction	non-fiction	88	2	False	False	False		0	False	0	0
(filmRef)19456	PROSBAIG		non-fiction	non-fiction	90	2	False	False	False		0	False	0	0
(filmRef)19457	PROSBAIG		non-fiction	non-fiction	84	2	False	False	False		0	False	0	0
(filmRef)19458	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	31	2	False	False	False		0	False	0	0
(filmRef)19459	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	30	2	False	False	False		0	False	0	0
(filmRef)19460	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	31	2	False	False	False		0	False	0	0
(filmRef)19461	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	31	2	False	False	False		0	False	0	0
(filmRef)19462	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	32	2	False	False	False		0	False	0	0
(filmRef)19463	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	33	2	False	False	False		0	False	0	0
(filmRef)19464	OPRY AN IÙIR	2017.0	non-fiction	non-fiction	269	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)19465	BELLADRUM 2017		non-fiction	non-fiction	181	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)19466	BELLADRUM 2017		non-fiction	non-fiction	193	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)19467	BELLADRUM 2017		non-fiction	non-fiction	193	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)19468	BELLADRUM 2017		non-fiction	non-fiction	188	3	True	False	True	Source - BBC Alba	0	False	0	0
(filmRef)19469	TRUSADH: Series 7	2015.0	non-fiction; television documentary	non-fiction; television documentary	220	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)1947	GRANTON TRAWLER	1934.0	non-fiction; documentary	non-fiction; documentary	161	5	True	False	False		5	True	16	0
(filmRef)19470	TRUSADH: Series 8	2016.0	non-fiction; television documentary	non-fiction; television documentary	308	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19471	TRUSADH: Series 8	2016.0	non-fiction; television documentary	non-fiction; television documentary	514	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19472	TRUSADH: Series 8	2016.0	non-fiction; television documentary	non-fiction; television documentary	264	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19473	TRUSADH: Series 8	2016.0	non-fiction; television documentary	non-fiction; television documentary	313	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19474	BENNY	2017.0	non-fiction; television documentary	non-fiction; television documentary	277	3	True	False	True	Source - BBC Alba	2	False	0	0
(filmRef)19475	TRUSADH: Series 9	2017.0	non-fiction; television documentary	non-fiction; television documentary	185	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19476	TRUSADH: Series 9	2017.0	non-fiction; television documentary	non-fiction; television documentary	317	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19477	TRUSADH: Series 9	2017.0	non-fiction; television documentary	non-fiction; television documentary	344	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19478	TRUSADH: Series 9	2017.0	non-fiction; television documentary	non-fiction; television documentary	268	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19479	TRUSADH: Series 9	2016.0	non-fiction; television documentary	non-fiction; television documentary	263	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)1948	JOHN NEWLAND'S DAY, BATHGATE	1953.0	non-fiction; local topical	non-fiction; local topical	184	5	True	False	True	made for local organising committee, Bathgate?	2	True	14	0
(filmRef)19480	TRUSADH: Series 9	2016.0	non-fiction; television documentary	non-fiction; television documentary	326	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19481	TRUSADH: Series 9	2016.0	non-fiction; television documentary	non-fiction; television documentary	311	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19482	TRUSADH: Series 9	2016.0	non-fiction; television documentary	non-fiction; television documentary	282	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19483	TRUSADH: Series 9	2016.0	non-fiction; television documentary	non-fiction; television documentary	433	4	False	False	True	Non-subtitled	0	False	0	0
(filmRef)19484	TORMOD NA BHEACHD FHEIN = NORMAN IN HIS OWN WORDS	2017.0	non-fiction; television documentary	non-fiction; television documentary	172	4	False	False	True	Source - BBC Alba	0	False	0	0
(filmRef)1949	FOURTH IN HAND: A Fantasy of the Card Table	1936.0	non-fiction; amateur fantasy	non-fiction; amateur fantasy	461	5	True	False	True	film-makers include Stanley L. Russell	4	True	16	1
(filmRef)1950	QUEEN ELIZABETH'S VISIT TO POSB	1942.0	non-fiction; newsreel	non-fiction; newsreel	77	4	True	False	True	p.c. British Pictorial Productions Limited, Universal News	1	True	3	0
(filmRef)1951	[OPENING OF BALMUIDY PRIMARY SCHOOL]		non-fiction	non-fiction	27	3	True	False	False		0	True	1	0
(filmRef)1952	BATHGATE FESTIVAL WEEK 1951	1952.0	non-fiction; local topical	non-fiction; local topical	244	5	True	False	True	made for festival organising committee?	2	True	10	1
(filmRef)1953	SERVICE COMMEMORATING 750th ANNIVERSARY / OPENING OF QUEEN'S BRIDGE PERTH	1960.0	non-fiction; amateur	non-fiction; amateur	139	3	True	False	False		3	True	6	0
(filmRef)1954	KING GEORGE VI	1953.0	non-fiction; public information	non-fiction; public information	52	3	True	False	True	Voice-over Churchill outlining purpose of King George VI National Memorial Fund	2	True	3	0
(filmRef)1955	STUDENTS AT LAWERS SCHOOL OF AGRICULTURE	1969.0	non-fiction	non-fiction	100	5	True	False	False		2	False	0	0
(filmRef)1956	INDUSTRIAL STIRLINGSHIRE	1950.0	non-fiction; educational	non-fiction; educational	354	4	True	False	True	p.c. SEFA (Stirlingshire Group)	6	True	26	1
(filmRef)1957	LANARK		non-fiction	non-fiction	331	4	True	False	True	filmed by H. J. Blackie	0	True	7	0
(filmRef)19570	[MISE]	1995.0	non-fiction	non-fiction	28	4	True	False	False		0	False	0	0
(filmRef)19571	[MISE]	1995.0	non-fiction	non-fiction	50	4	True	False	True	Source - Radio Times	0	False	0	0
(filmRef)19572	TELEFIOS NA SEACHDAINN		non-fiction	non-fiction	31	3	False	False	True	Subtitled	0	False	0	0
(filmRef)19573	TUATH CHEÒL		non-fiction	non-fiction	33	3	False	False	True	Subtitled	0	False	0	0
(filmRef)19574	TUATH CHEOL: Series 3		complilation special	Complilation special	51	2	True	False	False		0	False	0	0
(filmRef)19575	CEÒL A’ BHAILE MHÒIR	1995.0	non-fiction; television arts	non-fiction; television arts	13	3	False	False	False		1	False	0	0
(filmRef)19576	FOCUS ON SEAWARDS THE GREAT SHIPS, a	2011.0	non-fiction; educational documentary	non-fiction; educational documentary	203	5	True	False	False		0	False	0	0
(filmRef)1958	IN THE FOOTSTEPS OF DAVID LIVINGSTONE	1955.0	non-fiction; amateur	non-fiction; amateur	89	5	True	False	True	distributed by Scottish National Memorial to David Livingstone Trust	2	False	0	1
(filmRef)1959	GLASGOW IN THE SIXTIES	1969.0	non-fiction	non-fiction	540	4	True	False	True	shotlisted from speed corrected VHS copy, manual control track	0	True	36	0
(filmRef)19598	INTRODUCTION TO THE GEOLOGY OF RENFREWSHIRE	1967.0	non-fiction	non-fiction	116	5	True	False	False		0	False	0	0
(filmRef)19599	SANCTUARY	1977.0	fiction	fiction	38	4	False	False	False		0	False	0	0
(filmRef)1960	GLASGOW'S INTERNATIONAL GARDENS	1983.0	non-fiction; documentary women film makers nature	non-fiction; documentary women film makers nature	308	5	True	False	True	sc. and nar. Robert Logan ph. John Cruickshank presented by Glasgow Botanic Gardens for City of Glasgow Parks and Recreation p. Paddy Higson	3	True	23	0
(filmRef)19600	ROBERT TANNAHILL 1774 - 1810	1974.0	non-fiction	non-fiction	44	4	False	False	False		0	False	0	0
(filmRef)19601	[MY PAISLEY]	1965.0	non-fiction	non-fiction	121	5	True	False	False		0	False	0	0
(filmRef)19602	[AXMINSTER GRIPPER LOOM MECHANISM]	1960.0	non-fiction	non-fiction	62	3	True	False	True	May be from Stoddards carpet factory in Paisley?	0	False	0	0
(filmRef)19603	[SCHOOL AIR FLIGHTS]	1972.0	non-fiction	non-fiction	72	4	True	False	False		0	False	0	0
(filmRef)19604	ARDENTINNY EXPERIENCE	1991.0	non-fiction	non-fiction	87	4	True	False	False		0	False	0	0
(filmRef)19605	ARDENTINNY: Outdoor Education Centre	1974.0	non-fiction	non-fiction	54	5	True	False	False		0	False	0	0
(filmRef)19606	(COMPILATION OF SHORT ANIMATED FILMS)	1973.0	fiction	fiction	45	4	True	False	False		0	False	0	0
(filmRef)19608	ADVENTURE CLUB, CALEDONIAN CANAL	1980.0	non-fiction	non-fiction	20	3	False	False	True	p.c. Grampian Television	0	False	0	0
(filmRef)1961	GLASGOW - THE CITY THAT WORKS	1981.0	non-fiction; sponsored women film makers	non-fiction; sponsored women film makers	324	4	True	False	False		7	True	26	0
(filmRef)19616	BURNS LORE	1942.0	non-fiction; amateur	non-fiction; amateur	264	4	True	False	True	filmed by David S. Stratton	2	True	27	0
(filmRef)1962	A9 HIGHLAND HIGHWAY	1982.0	non-fiction; documentary sponsored women film makers	non-fiction; documentary sponsored women film makers	545	5	True	False	True	Ogam Films	9	True	24	1
(filmRef)19622	DEAF PEOPLE AT WORK	2011.0	non-fiction	non-fiction	39	4	True	False	False		0	False	0	0
(filmRef)19623	DEAF PEOPLE AT WAR	2011.0	non-fiction	non-fiction	42	4	True	False	False		0	False	0	0
(filmRef)19624	DEAF SPORTING MEMORIES	2011.0	non-fiction	non-fiction	201	5	True	False	False		0	False	0	0
(filmRef)19625	DEAF PEOPLE ON THE ROAD	2011.0	non-fiction	non-fiction	40	4	True	False	False		0	False	0	0
(filmRef)19626	BACK TO SCHOOL MEMORIES: Lessons to Learn	2011.0	non-fiction	non-fiction	292	4	True	False	False		0	True	37	0
(filmRef)19628	[RIGHT TO WORK CAMPAIGN]	1982.0	non-fiction	Non-Fiction	93	4	True	False	True	shotlisted from .avi file	0	True	4	0
(filmRef)19629	CÒ SINN IS CARSON	1994.0	non-fiction	non-fiction	27	3	False	False	False		0	False	0	0
(filmRef)1963	THRU' THE KYLES	1957.0	non-fiction; amateur	non-fiction; amateur	117	3	True	False	True	Portavadie	3	True	12	0
(filmRef)19630	CÒ SINN IS CARSON	1994.0	non-fiction	non-fiction	24	2	False	False	False		0	False	0	0
(filmRef)19631	ÀITE MO GHAOIL	1994.0	non-fiction	non-fiction	24	2	False	False	True	Subtitled	0	False	0	0
(filmRef)19632	ÀITE MO GHAOIL	1994.0	non-fiction	non-fiction	27	3	False	False	False		0	False	0	0
(filmRef)19633	ÀITE MO GHAOIL	1994.0	non-fiction	non-fiction	29	3	False	False	False		0	False	0	0
(filmRef)19637	ANTI-NUCLEAR MARCH AND POP CONCERT, STORNOWAY	1981.0	non-fiction; television news	non-fiction; television news	49	4	True	False	True	unidentified	0	False	0	0
(filmRef)19638	TRAIN CRASH AT FORTEVIOT	1982.0	non-fiction; television news	non-fiction; television news	44	4	True	False	False		1	False	0	0
(filmRef)1964	LOCOMOTIVE, the	1949.0	non-fiction; sponsored	non-fiction; sponsored	572	5	True	False	True	possibly North British Locomotive Company in Glasgow	3	True	26	0
(filmRef)1965	[SCOTTISH MISSION HOSPITAL, TIBERIAS]		non-fiction	non-fiction	369	4	True	False	True	filmed by Dr. Herbert Watt Torrance	0	True	19	0
(filmRef)19654	TELEFIOS NA SEACHDAINN	1994.0	non-fiction	non-fiction	29	3	False	False	True	Subtitled	0	False	0	0
(filmRef)19658	[LAMBERTON VERTICAL PRESS]	1967.0	non-fiction; industrial	Non-Fiction; industrial	47	5	True	False	False		0	False	0	0
(filmRef)1966	HUNTLY GALA QUEEN	1950.0	non-fiction; local topical	non-fiction; local topical	166	4	True	False	True	brief sections of clear leader	2	True	10	0
(filmRef)1967	SHOTTS FESTIVAL 1951	1951.0	non-fiction; amateur	non-fiction; amateur	241	5	True	False	True	oof	3	True	20	0
(filmRef)19672	MOUSE, the	2021.0	fiction; animation	fiction; animation	258	5	True	False	False		2	False	0	0
(filmRef)19673	(JAMES QUINN MEMORIAL DVD)	2007.0	fiction; amateur	fiction; amateur	966	4	True	False	True	Title 2	0	True	15	0
(filmRef)19674	DAVID EDWARDS PERFORMING TRICK GOLF AT THE CENTENARY BARBECUE, WHINHILL GOLF CLUB	2011.0	non-fiction; amateur	non-fiction; amateur	89	5	True	False	True	Shotlisted from .mp4 file using VLC Media Player	1	True	7	0
(filmRef)19675	DAVID EDWARDS PERFORMING TRICK GOLF AT THE CENTENARY BARBECUE, WHINHILL GOLF CLUB	2011.0	non-fiction; amateur	Non-Fiction; amateur	106	5	True	False	True	Shotlisted from .mp4 file using VLC Media Player	1	True	8	0
(filmRef)19676	(COMPILATION OF News ReportS on HERITAGE lOTTERY Award to the Scottish Film and Television Archive)	1998.0	non-fiction; television news	non-fiction; television news	313	5	True	False	True	p.c. Scottish Television, Grampian Television and BBC Scotland	0	False	0	0
(filmRef)19677	(TELEVISION NEWS ITEMS on the Screen Machine)	1998.0	non-fiction; television news	non-fiction; television news	419	4	True	False	False		0	False	0	0
(filmRef)19678	PLAN FOR GOVAN, a	1993.0	non-fiction; documentary	non-fiction; documentary	179	4	True	False	True	B/w	1	False	0	0
(filmRef)19679	(REPORTING SCOTLAND: Report on Archive's Lottery Award)	1998.0	non-fiction; television news	non-fiction; television news	139	5	True	False	True	General news items - not shotlisted	0	False	0	0
(filmRef)1968	UNDERWATER STORY	1951.0	non-fiction; sponsored	non-fiction; sponsored	186	4	True	False	False		7	True	11	0
(filmRef)19680	(FRONTLINE SCOTLAND: The Scottish Film Industry)	1998.0	non-fiction; television arts	non-fiction; television arts	398	5	True	False	False		0	False	0	0
(filmRef)19681	WAY IT WAS, the	1995.0	non-fiction	non-fiction	962	5	True	False	False		0	False	0	0
(filmRef)19682	(SUMMER AT SIX: News Piece with Janet McBain on 'Pictures Past')	1985.0	non-fiction	non-fiction	90	4	True	False	True	p.c. Grampian Television	0	False	0	0
(filmRef)19685	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	74	4	False	False	False		0	False	0	0
(filmRef)19686	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	98	4	False	False	False		0	False	0	0
(filmRef)19687	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	66	4	False	False	False		0	False	0	0
(filmRef)19688	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	86	4	False	False	False		0	False	0	0
(filmRef)19689	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	86	4	False	False	False		0	False	0	0
(filmRef)1969	CAER-PEN-TULACH - KIRKINTILLOCH	1964.0	non-fiction; amateur	non-fiction; amateur	381	5	True	False	True	shotlisted from speed corrected VHS at 18fps, manual control track	3	True	15	0
(filmRef)19690	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	75	4	False	False	False		0	False	0	0
(filmRef)19691	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	80	4	False	False	False		0	False	0	0
(filmRef)19692	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	86	4	False	False	False		0	False	0	0
(filmRef)19693	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	73	4	False	False	False		0	False	0	0
(filmRef)19694	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	74	4	False	False	False		0	False	0	0
(filmRef)19695	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	82	4	False	False	False		0	False	0	0
(filmRef)19696	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	72	4	False	False	False		0	False	0	0
(filmRef)19697	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	72	4	False	False	False		0	False	0	0
(filmRef)19698	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	77	4	False	False	False		0	False	0	0
(filmRef)19699	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	54	4	False	False	False		0	False	0	0
(filmRef)1970	(COMING OF AGE OF EARL HAIG)	1939.0	non-fiction; newsreel	non-fiction; newsreel	53	3	True	False	True	More info. is to come from Earl Haig	3	True	1	0
(filmRef)19700	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	78	4	False	False	False		0	False	0	0
(filmRef)19701	ELECTRIC THEATRE SHOW, the	1984.0	non-fiction; cine mag	non-fiction; cine mag	74	4	False	False	False		0	False	0	0
(filmRef)19702	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	67	4	False	False	False		0	False	0	0
(filmRef)19703	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	67	4	False	False	False		0	False	0	0
(filmRef)19704	PORTRAIT OF SUTHERLAND	1983.0	non-fiction; documentary	non-fiction; documentary	50	4	False	False	True	nar. Iain Cuthbertson	0	False	0	0
(filmRef)19705	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	72	4	False	False	False		0	False	0	0
(filmRef)19706	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	73	4	False	False	False		0	False	0	0
(filmRef)19707	ELECTRIC THEATRE SHOW, the	1983.0	non-fiction; cine mag	non-fiction; cine mag	67	4	False	False	False		0	False	0	0
(filmRef)1971	(1912 CUP FINAL BETWEEN WEST BROMWICH ALBION AND BARNSLEY)	1912.0	non-fiction; newsreel	non-fiction; newsreel	50	4	True	False	True	p.c. unidentified newsreel company	1	False	0	0
(filmRef)1972	SHINTY IN THE HIGHLANDS	1934.0	non-fiction; local topical	non-fiction; local topical	204	5	True	False	True	filmed by James S. Nairn?	4	True	7	1
(filmRef)1974	(UNVEILING OF RUTHERGLEN WAR MEMORIAL)	1925.0	non-fiction; newsreel	non-fiction; newsreel	273	4	True	False	True	26th Oct. 1924	8	True	17	0
(filmRef)1975	SNAPPY SNAPS OF RUTHERGLEN	1926.0	non-fiction; local topical	non-fiction; local topical	208	4	True	False	True	Erchie	4	True	13	0
(filmRef)1976	(ANTI-ALCOHOL CAMPAIGN / USSR VISIT?)	1939.0	non-fiction	non-fiction	153	4	True	True	True	possibly filmed by Thomas Murray	0	True	1	0
